date,region,temp_mean,temp_max,rain_mm
2022-06-02,Miền Bắc,29.2,33.2,5.6
2022-06-03,Miền Bắc,30.4,34.0,0.1
2022-06-04,Miền Bắc,31.1,35.5,0.1
2022-06-05,Miền Bắc,30.4,34.9,0.4
2022-06-06,Miền Bắc,27.5,29.5,3.1
2022-06-07,Miền Bắc,26.8,29.9,16.5
2022-06-08,Miền Bắc,27.3,31.5,21.3
2022-06-09,Miền Bắc,27.4,32.0,13.6
2022-06-10,Miền Bắc,29.3,32.9,9.6
2022-06-11,Miền Bắc,26.8,28.7,21.6
2022-06-12,Miền Bắc,29.7,33.2,1.3
2022-06-13,Miền Bắc,29.9,34.0,55.0
2022-06-14,Miền Bắc,26.6,29.4,18.9
2022-06-15,Miền Bắc,27.1,30.6,5.4
2022-06-16,Miền Bắc,28.5,32.7,18.2
2022-06-17,Miền Bắc,30.5,34.3,0.0
2022-06-18,Miền Bắc,31.2,34.8,0.0
2022-06-19,Miền Bắc,31.3,35.3,0.0
2022-06-20,Miền Bắc,31.8,36.0,0.0
2022-06-21,Miền Bắc,31.8,35.8,0.0
2022-06-22,Miền Bắc,31.0,34.8,10.1
2022-06-23,Miền Bắc,28.6,33.2,27.9
2022-06-24,Miền Bắc,29.8,33.2,0.6
2022-06-25,Miền Bắc,29.6,33.4,0.0
2022-06-26,Miền Bắc,30.0,33.8,0.8
2022-06-27,Miền Bắc,31.5,35.8,0.0
2022-06-28,Miền Bắc,31.7,35.7,0.3
2022-06-29,Miền Bắc,29.1,31.8,5.2
2022-06-30,Miền Bắc,27.4,31.2,22.3
2022-07-01,Miền Bắc,27.9,31.9,5.2
2022-07-02,Miền Bắc,29.3,32.9,25.8
2022-07-03,Miền Bắc,30.0,34.9,22.6
2022-07-04,Miền Bắc,30.3,35.5,15.6
2022-07-05,Miền Bắc,29.5,34.2,30.9
2022-07-06,Miền Bắc,28.4,30.8,12.5
2022-07-07,Miền Bắc,27.5,29.0,18.3
2022-07-08,Miền Bắc,27.2,29.8,10.4
2022-07-09,Miền Bắc,27.3,30.4,14.6
2022-07-10,Miền Bắc,27.8,31.8,6.7
2022-07-11,Miền Bắc,28.3,31.5,16.6
2022-07-12,Miền Bắc,28.1,31.6,8.4
2022-07-13,Miền Bắc,27.7,30.0,5.6
2022-07-14,Miền Bắc,27.6,30.8,4.5
2022-07-15,Miền Bắc,28.4,32.2,1.8
2022-07-16,Miền Bắc,30.0,34.2,0.5
2022-07-17,Miền Bắc,31.4,35.5,0.2
2022-07-18,Miền Bắc,31.7,36.9,22.5
2022-07-19,Miền Bắc,30.1,35.2,0.1
2022-07-20,Miền Bắc,28.4,31.9,13.0
2022-07-21,Miền Bắc,27.2,30.3,23.2
2022-07-22,Miền Bắc,26.8,31.0,7.5
2022-07-23,Miền Bắc,28.2,32.5,1.2
2022-07-24,Miền Bắc,29.5,33.3,0.0
2022-07-25,Miền Bắc,29.5,33.8,0.0
2022-07-26,Miền Bắc,29.3,33.9,0.0
2022-07-27,Miền Bắc,29.4,34.0,0.0
2022-07-28,Miền Bắc,29.8,35.0,0.0
2022-07-29,Miền Bắc,29.8,34.5,0.1
2022-07-30,Miền Bắc,28.0,31.5,27.0
2022-07-31,Miền Bắc,27.7,32.0,19.6
2022-08-01,Miền Bắc,27.9,32.0,14.6
2022-08-02,Miền Bắc,28.9,32.7,0.9
2022-08-03,Miền Bắc,29.7,33.2,0.3
2022-08-04,Miền Bắc,29.8,33.5,3.0
2022-08-05,Miền Bắc,27.3,29.4,17.6
2022-08-06,Miền Bắc,26.0,29.7,33.2
2022-08-07,Miền Bắc,26.3,28.8,13.4
2022-08-08,Miền Bắc,27.1,31.8,8.7
2022-08-09,Miền Bắc,27.3,32.0,12.6
2022-08-10,Miền Bắc,27.9,31.6,13.2
2022-08-11,Miền Bắc,25.9,27.0,71.8
2022-08-12,Miền Bắc,25.1,26.5,40.3
2022-08-13,Miền Bắc,26.9,30.5,4.2
2022-08-14,Miền Bắc,27.7,32.3,8.9
2022-08-15,Miền Bắc,28.2,31.7,2.1
2022-08-16,Miền Bắc,29.1,32.9,0.8
2022-08-17,Miền Bắc,28.7,32.3,7.3
2022-08-18,Miền Bắc,29.0,32.9,0.7
2022-08-19,Miền Bắc,29.2,32.9,5.7
2022-08-20,Miền Bắc,26.8,29.9,28.2
2022-08-21,Miền Bắc,26.5,29.4,17.3
2022-08-22,Miền Bắc,28.3,32.6,2.0
2022-08-23,Miền Bắc,29.1,32.3,2.8
2022-08-24,Miền Bắc,29.1,32.3,9.1
2022-08-25,Miền Bắc,28.2,31.2,69.1
2022-08-26,Miền Bắc,27.3,30.5,87.8
2022-08-27,Miền Bắc,28.4,33.0,12.1
2022-08-28,Miền Bắc,29.3,33.2,1.1
2022-08-29,Miền Bắc,29.3,33.0,0.8
2022-08-30,Miền Bắc,29.4,33.4,0.0
2022-08-31,Miền Bắc,29.4,33.2,0.1
2022-09-01,Miền Bắc,26.9,29.9,16.5
2022-09-02,Miền Bắc,28.5,32.6,2.9
2022-09-03,Miền Bắc,28.6,32.5,10.2
2022-09-04,Miền Bắc,27.5,31.8,30.7
2022-09-05,Miền Bắc,28.8,32.3,0.0
2022-09-06,Miền Bắc,28.6,33.5,0.0
2022-09-07,Miền Bắc,27.6,32.2,17.9
2022-09-08,Miền Bắc,25.0,26.4,34.6
2022-09-09,Miền Bắc,25.2,27.5,29.8
2022-09-10,Miền Bắc,26.6,30.4,18.6
2022-09-11,Miền Bắc,27.4,31.0,4.8
2022-09-12,Miền Bắc,26.7,30.9,7.4
2022-09-13,Miền Bắc,28.2,32.1,0.1
2022-09-14,Miền Bắc,28.4,31.5,0.0
2022-09-15,Miền Bắc,28.1,32.2,10.3
2022-09-16,Miền Bắc,26.6,29.5,29.5
2022-09-17,Miền Bắc,26.4,29.2,19.6
2022-09-18,Miền Bắc,28.3,32.2,0.4
2022-09-19,Miền Bắc,29.2,33.4,0.0
2022-09-20,Miền Bắc,28.9,33.3,0.3
2022-09-21,Miền Bắc,26.1,29.5,31.3
2022-09-22,Miền Bắc,24.9,27.7,27.7
2022-09-23,Miền Bắc,26.5,31.4,1.4
2022-09-24,Miền Bắc,26.0,29.8,12.0
2022-09-25,Miền Bắc,25.2,29.1,20.4
2022-09-26,Miền Bắc,27.0,31.3,0.3
2022-09-27,Miền Bắc,28.1,32.7,0.1
2022-09-28,Miền Bắc,25.8,28.5,20.8
2022-09-29,Miền Bắc,25.0,28.0,25.4
2022-09-30,Miền Bắc,25.4,29.4,25.3
2022-10-01,Miền Bắc,24.4,25.4,45.2
2022-10-02,Miền Bắc,25.4,28.1,17.4
2022-10-03,Miền Bắc,25.8,29.7,4.5
2022-10-04,Miền Bắc,26.5,30.5,4.3
2022-10-05,Miền Bắc,26.5,30.8,2.0
2022-10-06,Miền Bắc,27.0,30.6,0.6
2022-10-07,Miền Bắc,25.4,28.5,3.7
2022-10-08,Miền Bắc,25.0,27.6,7.7
2022-10-09,Miền Bắc,23.9,27.0,28.1
2022-10-10,Miền Bắc,21.9,23.9,0.0
2022-10-11,Miền Bắc,21.8,26.0,0.0
2022-10-12,Miền Bắc,22.5,27.2,0.0
2022-10-13,Miền Bắc,22.7,28.2,0.0
2022-10-14,Miền Bắc,23.1,28.5,0.0
2022-10-15,Miền Bắc,23.6,28.4,0.0
2022-10-16,Miền Bắc,23.9,29.9,0.0
2022-10-17,Miền Bắc,24.8,29.5,0.0
2022-10-18,Miền Bắc,24.1,28.0,0.0
2022-10-19,Miền Bắc,20.4,23.6,0.6
2022-10-20,Miền Bắc,18.3,19.1,14.0
2022-10-21,Miền Bắc,20.4,22.8,8.6
2022-10-22,Miền Bắc,24.6,29.7,0.0
2022-10-23,Miền Bắc,26.0,31.8,0.0
2022-10-24,Miền Bắc,25.9,30.9,0.3
2022-10-25,Miền Bắc,25.4,29.0,0.5
2022-10-26,Miền Bắc,25.0,28.5,1.7
2022-10-27,Miền Bắc,25.5,30.0,0.0
2022-10-28,Miền Bắc,25.3,29.5,0.1
2022-10-29,Miền Bắc,24.6,28.9,0.0
2022-10-30,Miền Bắc,24.7,29.4,0.0
2022-10-31,Miền Bắc,24.3,28.9,0.0
2022-11-01,Miền Bắc,22.7,28.0,0.0
2022-11-02,Miền Bắc,21.8,27.8,0.0
2022-11-03,Miền Bắc,22.1,28.7,0.0
2022-11-04,Miền Bắc,23.3,28.9,0.0
2022-11-05,Miền Bắc,22.8,27.9,0.0
2022-11-06,Miền Bắc,22.0,27.2,0.0
2022-11-07,Miền Bắc,22.4,27.0,0.0
2022-11-08,Miền Bắc,23.0,28.5,0.1
2022-11-09,Miền Bắc,23.5,29.0,0.0
2022-11-10,Miền Bắc,24.0,28.5,0.2
2022-11-11,Miền Bắc,24.6,29.2,1.0
2022-11-12,Miền Bắc,25.4,30.0,0.6
2022-11-13,Miền Bắc,25.0,28.9,1.6
2022-11-14,Miền Bắc,25.1,29.0,0.3
2022-11-15,Miền Bắc,25.2,29.5,0.8
2022-11-16,Miền Bắc,25.7,30.0,2.8
2022-11-17,Miền Bắc,25.9,30.0,1.7
2022-11-18,Miền Bắc,26.1,29.6,2.2
2022-11-19,Miền Bắc,24.4,28.5,17.8
2022-11-20,Miền Bắc,24.6,29.4,0.0
2022-11-21,Miền Bắc,24.6,29.1,0.0
2022-11-22,Miền Bắc,25.5,29.9,0.0
2022-11-23,Miền Bắc,25.1,27.0,2.6
2022-11-24,Miền Bắc,22.9,24.2,25.0
2022-11-25,Miền Bắc,22.7,24.6,5.8
2022-11-26,Miền Bắc,23.5,26.1,4.0
2022-11-27,Miền Bắc,25.9,30.0,1.6
2022-11-28,Miền Bắc,27.1,31.6,0.0
2022-11-29,Miền Bắc,27.1,31.5,0.7
2022-11-30,Miền Bắc,23.6,29.2,25.4
2022-12-01,Miền Bắc,14.1,18.1,5.8
2022-12-02,Miền Bắc,13.5,16.1,0.6
2022-12-03,Miền Bắc,16.4,19.0,0.0
2022-12-04,Miền Bắc,16.9,17.8,0.6
2022-12-05,Miền Bắc,16.0,18.4,0.9
2022-12-06,Miền Bắc,15.8,19.8,0.0
2022-12-07,Miền Bắc,16.2,17.5,0.0
2022-12-08,Miền Bắc,17.2,18.8,0.0
2022-12-09,Miền Bắc,17.2,19.2,0.5
2022-12-10,Miền Bắc,17.4,19.4,3.5
2022-12-11,Miền Bắc,17.3,19.0,0.0
2022-12-12,Miền Bắc,17.3,21.0,0.0
2022-12-13,Miền Bắc,15.6,20.5,0.0
2022-12-14,Miền Bắc,16.2,20.8,0.0
2022-12-15,Miền Bắc,15.2,20.7,0.0
2022-12-16,Miền Bắc,17.4,23.4,0.0
2022-12-17,Miền Bắc,16.6,18.6,0.0
2022-12-18,Miền Bắc,14.8,18.0,0.0
2022-12-19,Miền Bắc,13.0,18.4,0.0
2022-12-20,Miền Bắc,14.8,21.0,0.0
2022-12-21,Miền Bắc,17.7,21.5,0.0
2022-12-22,Miền Bắc,16.8,22.0,0.0
2022-12-23,Miền Bắc,18.0,22.5,0.0
2022-12-24,Miền Bắc,17.2,23.0,0.0
2022-12-25,Miền Bắc,17.2,24.0,0.0
2022-12-26,Miền Bắc,17.8,22.5,0.3
2022-12-27,Miền Bắc,19.3,23.6,0.1
2022-12-28,Miền Bắc,15.2,18.4,2.5
2022-12-29,Miền Bắc,13.1,15.6,0.1
2022-12-30,Miền Bắc,13.1,15.6,0.0
2022-12-31,Miền Bắc,14.6,20.5,0.0
2023-01-01,Miền Bắc,15.4,20.6,0.0
2023-01-02,Miền Bắc,15.8,19.1,0.1
2023-01-03,Miền Bắc,16.1,19.5,0.1
2023-01-04,Miền Bắc,18.0,21.9,0.0
2023-01-05,Miền Bắc,18.3,22.0,0.0
2023-01-06,Miền Bắc,19.1,24.6,0.0
2023-01-07,Miền Bắc,17.1,21.5,0.5
2023-01-08,Miền Bắc,17.5,22.5,0.0
2023-01-09,Miền Bắc,18.8,22.1,0.0
2023-01-10,Miền Bắc,18.7,21.0,4.9
2023-01-11,Miền Bắc,19.8,22.9,0.6
2023-01-12,Miền Bắc,19.4,23.8,0.0
2023-01-13,Miền Bắc,22.1,29.4,0.0
2023-01-14,Miền Bắc,22.7,30.0,0.0
2023-01-15,Miền Bắc,18.1,20.1,0.0
2023-01-16,Miền Bắc,12.6,14.4,0.0
2023-01-17,Miền Bắc,12.6,14.8,0.0
2023-01-18,Miền Bắc,13.2,16.7,0.0
2023-01-19,Miền Bắc,14.1,19.5,0.0
2023-01-20,Miền Bắc,15.3,19.0,0.0
2023-01-21,Miền Bắc,15.8,22.5,0.0
2023-01-22,Miền Bắc,16.8,21.0,0.0
2023-01-23,Miền Bắc,18.7,21.9,2.8
2023-01-24,Miền Bắc,15.5,18.6,0.5
2023-01-25,Miền Bắc,13.1,18.6,0.0
2023-01-26,Miền Bắc,16.0,22.2,0.1
2023-01-27,Miền Bắc,15.2,18.1,0.9
2023-01-28,Miền Bắc,13.5,19.3,0.0
2023-01-29,Miền Bắc,13.7,20.0,0.0
2023-01-30,Miền Bắc,14.1,21.4,0.0
2023-01-31,Miền Bắc,15.7,23.2,0.0
2023-02-01,Miền Bắc,17.8,24.9,0.0
2023-02-02,Miền Bắc,20.6,24.1,1.4
2023-02-03,Miền Bắc,19.9,20.8,5.5
2023-02-04,Miền Bắc,20.7,25.2,2.7
2023-02-05,Miền Bắc,20.3,22.5,17.6
2023-02-06,Miền Bắc,20.5,22.8,3.4
2023-02-07,Miền Bắc,21.3,23.4,3.3
2023-02-08,Miền Bắc,21.6,24.1,3.3
2023-02-09,Miền Bắc,21.9,24.9,5.4
2023-02-10,Miền Bắc,23.3,27.9,1.7
2023-02-11,Miền Bắc,23.7,28.5,1.0
2023-02-12,Miền Bắc,24.5,32.2,0.2
2023-02-13,Miền Bắc,24.1,29.8,1.8
2023-02-14,Miền Bắc,17.3,19.2,3.3
2023-02-15,Miền Bắc,16.2,18.2,0.7
2023-02-16,Miền Bắc,16.8,19.5,0.0
2023-02-17,Miền Bắc,17.6,21.5,0.0
2023-02-18,Miền Bắc,19.4,24.9,0.1
2023-02-19,Miền Bắc,19.8,24.6,3.0
2023-02-20,Miền Bắc,20.2,24.7,0.0
2023-02-21,Miền Bắc,20.1,25.3,0.0
2023-02-22,Miền Bắc,19.7,23.4,0.2
2023-02-23,Miền Bắc,20.2,24.5,0.0
2023-02-24,Miền Bắc,19.3,21.0,0.9
2023-02-25,Miền Bắc,18.8,23.0,0.0
2023-02-26,Miền Bắc,17.2,22.3,0.0
2023-02-27,Miền Bắc,17.1,23.5,0.0
2023-02-28,Miền Bắc,18.0,24.1,0.0
2023-03-01,Miền Bắc,19.4,23.8,0.2
2023-03-02,Miền Bắc,21.3,27.1,0.0
2023-03-03,Miền Bắc,20.5,25.7,0.2
2023-03-04,Miền Bắc,20.2,24.1,0.0
2023-03-05,Miền Bắc,20.4,25.5,0.0
2023-03-06,Miền Bắc,20.7,25.9,0.0
2023-03-07,Miền Bắc,21.4,26.9,0.0
2023-03-08,Miền Bắc,21.8,26.0,0.0
2023-03-09,Miền Bắc,23.1,29.0,0.0
2023-03-10,Miền Bắc,23.1,29.4,0.0
2023-03-11,Miền Bắc,22.5,26.1,0.2
2023-03-12,Miền Bắc,23.1,28.5,4.1
2023-03-13,Miền Bắc,18.4,21.9,2.3
2023-03-14,Miền Bắc,20.2,26.5,0.0
2023-03-15,Miền Bắc,21.1,25.2,0.3
2023-03-16,Miền Bắc,23.3,27.5,0.2
2023-03-17,Miền Bắc,23.5,27.5,0.4
2023-03-18,Miền Bắc,23.5,28.0,0.3
2023-03-19,Miền Bắc,23.7,28.5,0.3
2023-03-20,Miền Bắc,24.5,29.8,0.7
2023-03-21,Miền Bắc,26.4,33.0,0.0
2023-03-22,Miền Bắc,28.4,36.2,0.0
2023-03-23,Miền Bắc,28.5,35.3,0.0
2023-03-24,Miền Bắc,27.4,34.7,1.8
2023-03-25,Miền Bắc,25.1,28.6,7.9
2023-03-26,Miền Bắc,20.9,24.0,12.1
2023-03-27,Miền Bắc,19.2,21.0,2.9
2023-03-28,Miền Bắc,19.0,21.4,0.3
2023-03-29,Miền Bắc,20.2,23.9,0.2
2023-03-30,Miền Bắc,20.5,23.6,1.6
2023-03-31,Miền Bắc,21.9,25.1,0.4
2023-04-01,Miền Bắc,22.7,25.2,1.4
2023-04-02,Miền Bắc,25.3,30.5,1.6
2023-04-03,Miền Bắc,26.5,33.0,1.2
2023-04-04,Miền Bắc,27.0,32.7,0.1
2023-04-05,Miền Bắc,27.2,33.0,0.0
2023-04-06,Miền Bắc,26.4,31.5,0.3
2023-04-07,Miền Bắc,23.8,27.4,0.0
2023-04-08,Miền Bắc,20.6,21.9,2.3
2023-04-09,Miền Bắc,19.8,22.5,0.3
2023-04-10,Miền Bắc,21.8,25.1,0.9
2023-04-11,Miền Bắc,24.3,27.5,1.8
2023-04-12,Miền Bắc,25.4,28.5,3.7
2023-04-13,Miền Bắc,25.3,27.4,4.0
2023-04-14,Miền Bắc,25.8,28.1,3.7
2023-04-15,Miền Bắc,25.7,29.1,18.0
2023-04-16,Miền Bắc,25.5,29.9,0.0
2023-04-17,Miền Bắc,25.7,30.6,0.5
2023-04-18,Miền Bắc,27.5,32.5,0.3
2023-04-19,Miền Bắc,28.1,33.5,0.0
2023-04-20,Miền Bắc,27.7,33.0,0.1
2023-04-21,Miền Bắc,28.0,33.2,0.2
2023-04-22,Miền Bắc,28.6,33.7,0.0
2023-04-23,Miền Bắc,28.5,33.2,0.4
2023-04-24,Miền Bắc,27.1,31.7,6.3
2023-04-25,Miền Bắc,22.4,24.5,3.4
2023-04-26,Miền Bắc,22.9,26.4,0.0
2023-04-27,Miền Bắc,24.2,29.0,0.0
2023-04-28,Miền Bắc,26.5,30.8,0.8
2023-04-29,Miền Bắc,25.5,28.8,7.9
2023-04-30,Miền Bắc,21.6,24.1,2.6
2023-05-01,Miền Bắc,23.7,28.7,0.0
2023-05-02,Miền Bắc,25.5,29.9,0.1
2023-05-03,Miền Bắc,27.2,31.1,0.5
2023-05-04,Miền Bắc,28.7,33.6,0.1
2023-05-05,Miền Bắc,30.4,35.5,0.0
2023-05-06,Miền Bắc,32.3,38.5,0.0
2023-05-07,Miền Bắc,30.9,36.1,0.0
2023-05-08,Miền Bắc,25.3,28.1,6.6
2023-05-09,Miền Bắc,25.1,28.9,1.2
2023-05-10,Miền Bắc,26.9,31.1,11.9
2023-05-11,Miền Bắc,25.0,26.3,34.1
2023-05-12,Miền Bắc,23.7,26.6,17.3
2023-05-13,Miền Bắc,22.2,24.1,13.7
2023-05-14,Miền Bắc,23.5,28.0,0.0
2023-05-15,Miền Bắc,25.6,29.6,0.0
2023-05-16,Miền Bắc,28.8,33.8,0.0
2023-05-17,Miền Bắc,30.8,36.2,0.0
2023-05-18,Miền Bắc,30.9,36.0,0.0
2023-05-19,Miền Bắc,30.5,35.3,0.0
2023-05-20,Miền Bắc,30.7,35.9,0.0
2023-05-21,Miền Bắc,31.6,36.6,0.0
2023-05-22,Miền Bắc,32.1,37.1,0.0
2023-05-23,Miền Bắc,29.5,33.5,15.9
2023-05-24,Miền Bắc,27.7,31.1,19.2
2023-05-25,Miền Bắc,27.3,30.9,12.3
2023-05-26,Miền Bắc,28.6,32.2,4.4
2023-05-27,Miền Bắc,28.7,31.6,5.2
2023-05-28,Miền Bắc,28.6,31.9,1.1
2023-05-29,Miền Bắc,29.0,32.7,0.7
2023-05-30,Miền Bắc,30.1,34.2,0.0
2023-05-31,Miền Bắc,30.4,35.2,0.0
2023-06-01,Miền Bắc,31.2,36.2,0.0
2023-06-02,Miền Bắc,31.9,36.9,0.0
2023-06-03,Miền Bắc,29.5,34.5,8.5
2023-06-04,Miền Bắc,29.0,33.2,10.1
2023-06-05,Miền Bắc,28.8,31.9,6.8
2023-06-06,Miền Bắc,27.5,31.9,26.4
2023-06-07,Miền Bắc,28.6,32.5,10.6
2023-06-08,Miền Bắc,28.8,32.7,7.1
2023-06-09,Miền Bắc,28.6,32.8,13.0
2023-06-10,Miền Bắc,29.8,33.9,0.4
2023-06-11,Miền Bắc,30.6,35.8,0.0
2023-06-12,Miền Bắc,29.8,33.8,8.6
2023-06-13,Miền Bắc,28.4,32.0,19.8
2023-06-14,Miền Bắc,27.9,30.5,26.5
2023-06-15,Miền Bắc,28.7,33.1,11.2
2023-06-16,Miền Bắc,29.4,32.3,11.7
2023-06-17,Miền Bắc,30.3,34.0,5.5
2023-06-18,Miền Bắc,28.9,31.8,6.8
2023-06-19,Miền Bắc,29.6,32.5,0.5
2023-06-20,Miền Bắc,30.1,33.7,2.1
2023-06-21,Miền Bắc,30.3,34.0,2.2
2023-06-22,Miền Bắc,29.7,33.1,2.4
2023-06-23,Miền Bắc,27.7,30.2,17.0
2023-06-24,Miền Bắc,26.2,28.4,44.3
2023-06-25,Miền Bắc,26.2,28.3,38.2
2023-06-26,Miền Bắc,25.6,26.5,9.1
2023-06-27,Miền Bắc,27.1,30.4,19.3
2023-06-28,Miền Bắc,28.7,32.3,2.3
2023-06-29,Miền Bắc,30.0,34.2,0.2
2023-06-30,Miền Bắc,31.2,35.8,0.1
2023-07-01,Miền Bắc,31.7,36.2,0.6
2023-07-02,Miền Bắc,31.2,36.2,1.8
2023-07-03,Miền Bắc,30.2,34.7,20.9
2023-07-04,Miền Bắc,30.1,33.9,14.8
2023-07-05,Miền Bắc,29.6,33.2,3.9
2023-07-06,Miền Bắc,31.1,35.3,0.1
2023-07-07,Miền Bắc,31.9,35.7,0.0
2023-07-08,Miền Bắc,30.9,35.2,4.7
2023-07-09,Miền Bắc,30.6,34.2,0.1
2023-07-10,Miền Bắc,31.0,35.0,0.0
2023-07-11,Miền Bắc,31.4,35.0,0.6
2023-07-12,Miền Bắc,31.8,35.4,0.1
2023-07-13,Miền Bắc,31.7,35.8,0.0
2023-07-14,Miền Bắc,30.9,33.3,7.0
2023-07-15,Miền Bắc,29.3,33.2,9.8
2023-07-16,Miền Bắc,30.1,35.8,1.8
2023-07-17,Miền Bắc,31.6,35.8,0.0
2023-07-18,Miền Bắc,28.2,31.0,7.2
2023-07-19,Miền Bắc,26.8,30.1,6.5
2023-07-20,Miền Bắc,26.6,30.0,23.9
2023-07-21,Miền Bắc,28.2,31.9,7.6
2023-07-22,Miền Bắc,29.4,32.8,1.5
2023-07-23,Miền Bắc,30.1,34.2,0.0
2023-07-24,Miền Bắc,30.0,33.8,0.3
2023-07-25,Miền Bắc,30.4,34.2,0.0
2023-07-26,Miền Bắc,30.9,35.4,0.0
2023-07-27,Miền Bắc,31.0,35.8,0.3
2023-07-28,Miền Bắc,29.1,32.6,17.4
2023-07-29,Miền Bắc,30.1,34.3,5.8
2023-07-30,Miền Bắc,28.9,32.5,17.8
2023-07-31,Miền Bắc,27.6,31.1,25.4
2023-08-01,Miền Bắc,27.9,31.5,47.1
2023-08-02,Miền Bắc,27.4,30.9,19.8
2023-08-03,Miền Bắc,27.3,31.3,26.5
2023-08-04,Miền Bắc,27.2,30.0,24.0
2023-08-05,Miền Bắc,27.5,30.0,16.8
2023-08-06,Miền Bắc,27.8,30.8,1.4
2023-08-07,Miền Bắc,28.2,31.5,9.4
2023-08-08,Miền Bắc,27.9,32.8,22.9
2023-08-09,Miền Bắc,29.1,33.0,4.2
2023-08-10,Miền Bắc,28.7,31.8,8.0
2023-08-11,Miền Bắc,27.7,30.9,29.7
2023-08-12,Miền Bắc,27.7,30.9,16.1
2023-08-13,Miền Bắc,28.1,32.4,6.7
2023-08-14,Miền Bắc,28.1,31.8,14.4
2023-08-15,Miền Bắc,27.7,30.8,22.0
2023-08-16,Miền Bắc,28.6,32.9,17.1
2023-08-17,Miền Bắc,30.3,34.0,1.7
2023-08-18,Miền Bắc,30.4,34.3,3.3
2023-08-19,Miền Bắc,27.3,29.5,16.6
2023-08-20,Miền Bắc,26.7,28.5,32.3
2023-08-21,Miền Bắc,28.4,32.0,12.5
2023-08-22,Miền Bắc,29.2,32.3,3.6
2023-08-23,Miền Bắc,28.8,33.0,31.0
2023-08-24,Miền Bắc,27.0,31.0,27.1
2023-08-25,Miền Bắc,27.5,31.5,14.0
2023-08-26,Miền Bắc,28.5,32.1,26.5
2023-08-27,Miền Bắc,29.8,33.5,2.4
2023-08-28,Miền Bắc,27.9,30.5,4.7
2023-08-29,Miền Bắc,28.1,31.3,0.0
2023-08-30,Miền Bắc,27.9,31.4,0.0
2023-08-31,Miền Bắc,28.2,32.2,0.0
2023-09-01,Miền Bắc,28.6,32.8,0.3
2023-09-02,Miền Bắc,29.6,34.2,0.0
2023-09-03,Miền Bắc,26.5,28.2,0.7
2023-09-04,Miền Bắc,26.3,29.7,1.7
2023-09-05,Miền Bắc,28.2,32.5,0.2
2023-09-06,Miền Bắc,29.0,32.8,2.7
2023-09-07,Miền Bắc,29.9,33.5,0.5
2023-09-08,Miền Bắc,28.4,32.2,5.1
2023-09-09,Miền Bắc,27.7,31.6,5.4
2023-09-10,Miền Bắc,27.6,31.3,9.7
2023-09-11,Miền Bắc,27.6,31.1,11.9
2023-09-12,Miền Bắc,27.4,30.2,23.8
2023-09-13,Miền Bắc,26.0,28.0,24.7
2023-09-14,Miền Bắc,24.3,25.0,26.7
2023-09-15,Miền Bắc,25.1,27.9,11.8
2023-09-16,Miền Bắc,26.0,28.0,12.9
2023-09-17,Miền Bắc,26.3,30.2,19.9
2023-09-18,Miền Bắc,27.2,30.7,3.2
2023-09-19,Miền Bắc,27.9,31.5,0.4
2023-09-20,Miền Bắc,28.4,31.5,1.6
2023-09-21,Miền Bắc,28.7,32.2,0.7
2023-09-22,Miền Bắc,28.7,32.5,0.0
2023-09-23,Miền Bắc,28.7,32.3,0.0
2023-09-24,Miền Bắc,27.7,31.8,2.8
2023-09-25,Miền Bắc,27.2,32.2,9.7
2023-09-26,Miền Bắc,25.6,26.8,40.3
2023-09-27,Miền Bắc,25.3,27.4,43.3
2023-09-28,Miền Bắc,25.1,27.1,39.9
2023-09-29,Miền Bắc,26.5,30.6,6.6
2023-09-30,Miền Bắc,27.5,31.1,6.7
2023-10-01,Miền Bắc,28.3,32.4,0.0
2023-10-02,Miền Bắc,27.9,32.0,0.1
2023-10-03,Miền Bắc,28.0,32.3,0.1
2023-10-04,Miền Bắc,28.8,33.2,0.0
2023-10-05,Miền Bắc,29.1,33.0,0.0
2023-10-06,Miền Bắc,28.5,32.1,13.5
2023-10-07,Miền Bắc,25.9,29.5,18.8
2023-10-08,Miền Bắc,25.6,28.8,0.0
2023-10-09,Miền Bắc,25.7,29.8,0.0
2023-10-10,Miền Bắc,25.4,27.9,0.4
2023-10-11,Miền Bắc,25.1,28.0,0.0
2023-10-12,Miền Bắc,24.3,26.4,0.2
2023-10-13,Miền Bắc,25.3,29.4,0.3
2023-10-14,Miền Bắc,25.5,28.9,0.1
2023-10-15,Miền Bắc,24.6,28.2,0.0
2023-10-16,Miền Bắc,25.4,29.5,0.0
2023-10-17,Miền Bắc,26.1,30.5,0.0
2023-10-18,Miền Bắc,26.6,31.4,0.0
2023-10-19,Miền Bắc,27.1,31.7,0.0
2023-10-20,Miền Bắc,27.1,29.8,0.0
2023-10-21,Miền Bắc,24.5,26.5,0.0
2023-10-22,Miền Bắc,23.8,27.0,0.0
2023-10-23,Miền Bắc,24.5,29.0,0.0
2023-10-24,Miền Bắc,25.7,30.0,0.0
2023-10-25,Miền Bắc,26.9,31.7,0.0
2023-10-26,Miền Bắc,27.1,31.8,0.0
2023-10-27,Miền Bắc,27.0,31.5,0.1
2023-10-28,Miền Bắc,26.0,29.0,11.3
2023-10-29,Miền Bắc,24.1,26.6,9.7
2023-10-30,Miền Bắc,24.6,28.3,0.0
2023-10-31,Miền Bắc,24.6,29.0,0.0
